,title,authors
1142,Attention-Guided Hierarchical Structure Aggregation for Image Matting,"Yu Qiao,  Yuhao Liu,  Xin Yang,  Dongsheng Zhou,  Mingliang Xu,  Qiang Zhang,  Xiaopeng Wei"
1143,SharinGAN: Combining Synthetic and Real Data for Unsupervised Geometry Estimation,"Koutilya PNVR,  Hao Zhou,  David Jacobs"
1144,Large-Scale Object Detection in the Wild From Imbalanced Multi-Labels,"Junran Peng,  Xingyuan Bu,  Ming Sun,  Zhaoxiang Zhang,  Tieniu Tan,  Junjie Yan"
1145,AugFPN: Improving Multi-Scale Feature Learning for Object Detection,"Chaoxu Guo,  Bin Fan,  Qian Zhang,  Shiming Xiang,  Chunhong Pan"
1146,Deep Residual Flow for Out of Distribution Detection,"Ev Zisselman,  Aviv Tamar"
1147,Don't Judge an Object by Its Context: Learning to Overcome Contextual Bias,"Krishna Kumar Singh,  Dhruv Mahajan,  Kristen Grauman,  Yong Jae Lee,  Matt Feiszli,  Deepti Ghadiyaram"
1148,SEED: Semantics Enhanced Encoder-Decoder Framework for Scene Text Recognition,"Zhi Qiao,  Yu Zhou,  Dongbao Yang,  Yucan Zhou,  Weiping Wang"
1149,Iterative Answer Prediction With Pointer-Augmented Multimodal Transformers for TextVQA,"Ronghang Hu,  Amanpreet Singh,  Trevor Darrell,  Marcus Rohrbach"
1150,iTAML: An Incremental Task-Agnostic Meta-learning Approach,"Jathushan Rajasegaran,  Salman Khan,  Munawar Hayat,  Fahad Shahbaz Khan,  Mubarak Shah"
1151,Open Compound Domain Adaptation,"Ziwei Liu,  Zhongqi Miao,  Xingang Pan,  Xiaohang Zhan,  Dahua Lin,  Stella X. Yu,  Boqing Gong"
1152,GrappaNet: Combining Parallel Imaging With Deep Learning for Multi-Coil MRI Reconstruction,"Anuroop Sriram,  Jure Zbontar,  Tullie Murrell,  C. Lawrence Zitnick,  Aaron Defazio,  Daniel K. Sodickson"
1153,FBNetV2: Differentiable Neural Architecture Search for Spatial and Channel Dimensions,"Alvin Wan,  Xiaoliang Dai,  Peizhao Zhang,  Zijian He,  Yuandong Tian,  Saining Xie,  Bichen Wu,  Matthew Yu,  Tao Xu,  Kan Chen,  Peter Vajda,  Joseph E. Gonzalez"
1154,Webly Supervised Knowledge Embedding Model for Visual Reasoning,"Wenbo Zheng,  Lan Yan,  Chao Gou,  Fei-Yue Wang"
1155,Scale-Equalizing Pyramid Convolution for Object Detection,"Xinjiang Wang,  Shilong Zhang,  Zhuoran Yu,  Litong Feng,  Wayne Zhang"
1156,Learning Selective Self-Mutual Attention for RGB-D Saliency Detection,"Nian Liu,  Ni Zhang,  Junwei Han"
1157,Prior Guided GAN Based Semantic Inpainting,"Avisek Lahiri,  Arnav Kumar Jain,  Sanskar Agrawal,  Pabitra Mitra,  Prabir Kumar Biswas"
1158,DeFeat-Net: General Monocular Depth via Simultaneous Unsupervised Representation Learning,"Jaime Spencer,  Richard Bowden,  Simon Hadfield"
1159,Regularizing Class-Wise Predictions via Self-Knowledge Distillation,"Sukmin Yun,  Jongjin Park,  Kimin Lee,  Jinwoo Shin"
1160,Modality Shifting Attention Network for Multi-Modal Video Question Answering,"Junyeong Kim,  Minuk Ma,  Trung Pham,  Kyungsu Kim,  Chang D. Yoo"
1161,Vision-Language Navigation With Self-Supervised Auxiliary Reasoning Tasks,"Fengda Zhu,  Yi Zhu,  Xiaojun Chang,  Xiaodan Liang"
1162,Hypergraph Attention Networks for Multimodal Learning,"Eun-Sol Kim,  Woo Young Kang,  Kyoung-Woon On,  Yu-Jung Heo,  Byoung-Tak Zhang"
1163,RL-CycleGAN: Reinforcement Learning Aware Simulation-to-Real,"Kanishka Rao,  Chris Harris,  Alex Irpan,  Sergey Levine,  Julian Ibarz,  Mohi Khansari"
1164,Video Instance Segmentation Tracking With a Modified VAE Architecture,"Chung-Ching Lin,  Ying Hung,  Rogerio Feris,  Linglin He"
1165,High-Dimensional Convolutional Networks for Geometric Pattern Recognition,"Christopher Choy,  Junha Lee,  Rene Ranftl,  Jaesik Park,  Vladlen Koltun"
1166,AOWS: Adaptive and Optimal Network Width Search With Latency Constraints,"Maxim Berman,  Leonid Pishchulin,  Ning Xu,  Matthew B. Blaschko,  Gerard Medioni"
1167,Attentive Weights Generation for Few Shot Learning via Information Maximization,"Yiluan Guo,  Ngai-Man Cheung"
1168,DeepLPF: Deep Local Parametric Filters for Image Enhancement,"Sean Moran,  Pierre Marza,  Steven McDonagh,  Sarah Parisot,  Gregory Slabaugh"
1169,Joint Graph-Based Depth Refinement and Normal Estimation,"Mattia Rossi,  Mireille El Gheche,  Andreas Kuhn,  Pascal Frossard"
1170,Recognizing Objects From Any View With Object and Viewer-Centered Representations,"Sainan Liu,  Vincent Nguyen,  Isaac Rehg,  Zhuowen Tu"
1171,Learning to Segment the Tail,"Xinting Hu,  Yi Jiang,  Kaihua Tang,  Jingyuan Chen,  Chunyan Miao,  Hanwang Zhang"
1172,ALFRED: A Benchmark for Interpreting Grounded Instructions for Everyday Tasks,"Mohit Shridhar,  Jesse Thomason,  Daniel Gordon,  Yonatan Bisk,  Winson Han,  Roozbeh Mottaghi,  Luke Zettlemoyer,  Dieter Fox"
1173,Robust Object Detection Under Occlusion With Context-Aware CompositionalNets,"Angtian Wang,  Yihong Sun,  Adam Kortylewski,  Alan L. Yuille"
1174,MnasFPN: Learning Latency-Aware Pyramid Architecture for Object Detection on Mobile Devices,"Bo Chen,  Golnaz Ghiasi,  Hanxiao Liu,  Tsung-Yi Lin,  Dmitry Kalenichenko,  Hartwig Adam,  Quoc V. Le"
1175,Cylindrical Convolutional Networks for Joint Object Detection and Viewpoint Estimation,"Sunghun Joung,  Seungryong Kim,  Hanjae Kim,  Minsu Kim,  Ig-Jae Kim,  Junghyun Cho,  Kwanghoon Sohn"
1176,Straight to the Point: Fast-Forwarding Videos via Reinforcement Learning Using Textual Data,"Washington Ramos,  Michel Silva,  Edson Araujo,  Leandro Soriano Marcolino,  Erickson Nascimento"
1177,SPARE3D: A Dataset for SPAtial REasoning on Three-View Line Drawings,"Wenyu Han,  Siyuan Xiang,  Chenhui Liu,  Ruoyu Wang,  Chen Feng"
1178,Learning the Redundancy-Free Features for Generalized Zero-Shot Object Recognition,"Zongyan Han,  Zhenyong Fu,  Jian Yang"
1179,"Instance-Aware, Context-Focused, and Memory-Efficient Weakly Supervised Object Detection","Zhongzheng Ren,  Zhiding Yu,  Xiaodong Yang,  Ming-Yu Liu,  Yong Jae Lee,  Alexander G. Schwing,  Jan Kautz"
1180,Differential Treatment for Stuff and Things: A Simple Unsupervised Domain Adaptation Method for Semantic Segmentation,"Zhonghao Wang,  Mo Yu,  Yunchao Wei,  Rogerio Feris,  Jinjun Xiong,  Wen-mei Hwu,  Thomas S. Huang,  Honghui Shi"
1181,One-Shot Adversarial Attacks on Visual Tracking With Dual Attention,"Xuesong Chen,  Xiyu Yan,  Feng Zheng,  Yong Jiang,  Shu-Tao Xia,  Yong Zhao,  Rongrong Ji"
1182,Video Object Grounding Using Semantic Roles in Language Description,"Arka Sadhu,  Kan Chen,  Ram Nevatia"
1183,Context Prior for Scene Segmentation,"Changqian Yu,  Jingbo Wang,  Changxin Gao,  Gang Yu,  Chunhua Shen,  Nong Sang"
1184,Binarizing MobileNet via Evolution-Based Searching,"Hai Phan,  Zechun Liu,  Dang Huynh,  Marios Savvides,  Kwang-Ting Cheng,  Zhiqiang Shen"
1185,Adaptive Hierarchical Down-Sampling for Point Cloud Classification,"Ehsan Nezhadarya,  Ehsan Taghavi,  Ryan Razani,  Bingbing Liu,  Jun Luo"
1186,Learning Multi-View Camera Relocalization With Graph Neural Networks,"Fei Xue,  Xin Wu,  Shaojun Cai,  Junqiu Wang"
1187,Distortion Agnostic Deep Watermarking,"Xiyang Luo,  Ruohan Zhan,  Huiwen Chang,  Feng Yang,  Peyman Milanfar"
1188,Disp R-CNN: Stereo 3D Object Detection via Shape Prior Guided Instance Disparity Estimation,"Jiaming Sun,  Linghao Chen,  Yiming Xie,  Siyu Zhang,  Qinhong Jiang,  Xiaowei Zhou,  Hujun Bao"
1189,Episode-Based Prototype Generating Network for Zero-Shot Learning,"Yunlong Yu,  Zhong Ji,  Jungong Han,  Zhongfei Zhang"
1190,Multi-Granularity Reference-Aided Attentive Feature Aggregation for Video-Based Person Re-Identification,"Zhizheng Zhang,  Cuiling Lan,  Wenjun Zeng,  Zhibo Chen"
1191,Semi-Supervised Semantic Segmentation With Cross-Consistency Training,"Yassine Ouali,  Celine Hudelot,  Myriam Tami"
1192,GaitPart: Temporal Part-Based Model for Gait Recognition,"Chao Fan,  Yunjie Peng,  Chunshui Cao,  Xu Liu,  Saihui Hou,  Jiannan Chi,  Yongzhen Huang,  Qing Li,  Zhiqiang He"
1193,Defending and Harnessing the Bit-Flip Based Adversarial Weight Attack,"Zhezhi He,  Adnan Siraj Rakin,  Jingtao Li,  Chaitali Chakrabarti,  Deliang Fan"
1194,Dense Regression Network for Video Grounding,"Runhao Zeng,  Haoming Xu,  Wenbing Huang,  Peihao Chen,  Mingkui Tan,  Chuang Gan"
1195,TITAN: Future Forecast Using Action Priors,"Srikanth Malla,  Behzad Dariush,  Chiho Choi"
1196,Camera On-Boarding for Person Re-Identification Using Hypothesis Transfer Learning,"Sk Miraj Ahmed,  Aske R. Lejbolle,  Rameswar Panda,  Amit K. Roy-Chowdhury"
1197,EfficientDet: Scalable and Efficient Object Detection,"Mingxing Tan,  Ruoming Pang,  Quoc V. Le"
1198,Understanding Adversarial Examples From the Mutual Influence of Images and Perturbations,"Chaoning Zhang,  Philipp Benz,  Tooba Imtiaz,  In So Kweon"
1199,Can Weight Sharing Outperform Random Architecture Search? An Investigation With TuNAS,"Gabriel Bender,  Hanxiao Liu,  Bo Chen,  Grace Chu,  Shuyang Cheng,  Pieter-Jan Kindermans,  Quoc V. Le"
1200,RMP-SNN: Residual Membrane Potential Neuron for Enabling Deeper High-Accuracy and Low-Latency Spiking Neural Network,"Bing Han,  Gopalakrishnan Srinivasan,  Kaushik Roy"
1201,Adversarial Feature Hallucination Networks for Few-Shot Learning,"Kai Li,  Yulun Zhang,  Kunpeng Li,  Yun Fu"
1202,An Adaptive Neural Network for Unsupervised Mosaic Consistency Analysis in Image Forensics,"Quentin Bammey,  Rafael Grompone von Gioi,  Jean-Michel Morel"
1203,Sign Language Transformers: Joint End-to-End Sign Language Recognition and Translation,"Necati Cihan Camgoz,  Oscar Koller,  Simon Hadfield,  Richard Bowden"
1204,A Context-Aware Loss Function for Action Spotting in Soccer Videos,"Anthony Cioppa,  Adrien Deliege,  Silvio Giancola,  Bernard Ghanem,  Marc Van Droogenbroeck,  Rikke Gade,  Thomas B. Moeslund"
1205,The Edge of Depth: Explicit Constraints Between Segmentation and Depth,"Shengjie Zhu,  Garrick Brazil,  Xiaoming Liu"
1206,Label Distribution Learning on Auxiliary Label Space Graphs for Facial Expression Recognition,"Shikai Chen,  Jianfeng Wang,  Yuedong Chen,  Zhongchao Shi,  Xin Geng,  Yong Rui"
1207,Cross-Modality Person Re-Identification With Shared-Specific Feature Transfer,"Yan Lu,  Yue Wu,  Bin Liu,  Tianzhu Zhang,  Baopu Li,  Qi Chu,  Nenghai Yu"
1208,Learning a Unified Sample Weighting Network for Object Detection,"Qi Cai,  Yingwei Pan,  Yu Wang,  Jingen Liu,  Ting Yao,  Tao Mei"
1209,Joint Semantic Segmentation and Boundary Detection Using Iterative Pyramid Contexts,"Mingmin Zhen,  Jinglu Wang,  Lei Zhou,  Shiwei Li,  Tianwei Shen,  Jiaxiang Shang,  Tian Fang,  Long Quan"
1210,SLV: Spatial Likelihood Voting for Weakly Supervised Object Detection,"Ze Chen,  Zhihang Fu,  Rongxin Jiang,  Yaowu Chen,  Xian-Sheng Hua"
1211,Robust Superpixel-Guided Attentional Adversarial Attack,"Xiaoyi Dong,  Jiangfan Han,  Dongdong Chen,  Jiayang Liu,  Huanyu Bian,  Zehua Ma,  Hongsheng Li,  Xiaogang Wang,  Weiming Zhang,  Nenghai Yu"
1212,MMTM: Multimodal Transfer Module for CNN Fusion,"Hamid Reza Vaezi Joze,  Amirreza Shaban,  Michael L. Iuzzolino,  Kazuhito Koishida"
1213,Optical Flow in Dense Foggy Scenes Using Semi-Supervised Learning,"Wending Yan,  Aashish Sharma,  Robby T. Tan"
1214,Learning Memory-Guided Normality for Anomaly Detection,"Hyunjong Park,  Jongyoun Noh,  Bumsub Ham"
1215,MLCVNet: Multi-Level Context VoteNet for 3D Object Detection,"Qian Xie,  Yu-Kun Lai,  Jing Wu,  Zhoutao Wang,  Yiming Zhang,  Kai Xu,  Jun Wang"
1216,SQuINTing at VQA Models: Introspecting VQA Models With Sub-Questions,"Ramprasaath R. Selvaraju,  Purva Tendulkar,  Devi Parikh,  Eric Horvitz,  Marco Tulio Ribeiro,  Besmira Nushi,  Ece Kamar"
1217,VectorNet: Encoding HD Maps and Agent Dynamics From Vectorized Representation,"Jiyang Gao,  Chen Sun,  Hang Zhao,  Yi Shen,  Dragomir Anguelov,  Congcong Li,  Cordelia Schmid"
1218,Through Fog High-Resolution Imaging Using Millimeter Wave Radar,"Junfeng Guan,  Sohrab Madani,  Suraj Jog,  Saurabh Gupta,  Haitham Hassanieh"
1219,Self-Supervised Learning of Video-Induced Visual Invariances,"Michael Tschannen,  Josip Djolonga,  Marvin Ritter,  Aravindh Mahendran,  Neil Houlsby,  Sylvain Gelly,  Mario Lucic"
1220,Butterfly Transform: An Efficient FFT Based Neural Architecture Design,"Keivan Alizadeh vahid,  Anish Prabhu,  Ali Farhadi,  Mohammad Rastegari"
1221,Cross-Domain Detection via Graph-Induced Prototype Alignment,"Minghao Xu,  Hang Wang,  Bingbing Ni,  Qi Tian,  Wenjun Zhang"
1222,What Makes Training Multi-Modal Classification Networks Hard?,"Weiyao Wang,  Du Tran,  Matt Feiszli"
1223,Sparse Layered Graphs for Multi-Object Segmentation,"Niels Jeppesen,  Anders N. Christensen,  Vedrana A. Dahl,  Anders B. Dahl"
1224,Few-Shot Class-Incremental Learning,"Xiaoyu Tao,  Xiaopeng Hong,  Xinyuan Chang,  Songlin Dong,  Xing Wei,  Yihong Gong"
1225,Exploring Bottom-Up and Top-Down Cues With Attentive Learning for Webly Supervised Object Detection,"Zhonghua Wu,  Qingyi Tao,  Guosheng Lin,  Jianfei Cai"
1226,SpineNet: Learning Scale-Permuted Backbone for Recognition and Localization,"Xianzhi Du,  Tsung-Yi Lin,  Pengchong Jin,  Golnaz Ghiasi,  Mingxing Tan,  Yin Cui,  Quoc V. Le,  Xiaodan Song"
1227,LatentFusion: End-to-End Differentiable Reconstruction and Rendering for Unseen Object Pose Estimation,"Keunhong Park,  Arsalan Mousavian,  Yu Xiang,  Dieter Fox"
1228,Offset Bin Classification Network for Accurate Object Detection,"Heqian Qiu,  Hongliang Li,  Qingbo Wu,  Hengcan Shi"
1229,Generating Accurate Pseudo-Labels in Semi-Supervised Learning and Avoiding Overconfident Predictions via Hermite Polynomial Activations,"Vishnu Suresh Lokhande,  Songwong Tasneeyapant,  Abhay Venkatesh,  Sathya N. Ravi,  Vikas Singh"
1230,MiLeNAS: Efficient Neural Architecture Search via Mixed-Level Reformulation,"Chaoyang He,  Haishan Ye,  Li Shen,  Tong Zhang"
1231,G-TAD: Sub-Graph Localization for Temporal Action Detection,"Mengmeng Xu,  Chen Zhao,  David S. Rojas,  Ali Thabet,  Bernard Ghanem"
1232,Learning Saliency Propagation for Semi-Supervised Instance Segmentation,"Yanzhao Zhou,  Xin Wang,  Jianbin Jiao,  Trevor Darrell,  Fisher Yu"
1233,Dataless Model Selection With the Deep Frame Potential,"Calvin Murdock,  Simon Lucey"
1234,MUXConv: Information Multiplexing in Convolutional Neural Networks,"Zhichao Lu,  Kalyanmoy Deb,  Vishnu Naresh Boddeti"
1235,Learning to Segment 3D Point Clouds in 2D Image Space,"Yecheng Lyu,  Xinming Huang,  Ziming Zhang"
1236,Interactive Image Segmentation With First Click Attention,"Zheng Lin,  Zhao Zhang,  Lin-Zhuo Chen,  Ming-Ming Cheng,  Shao-Ping Lu"
1237,Attention Convolutional Binary Neural Tree for Fine-Grained Visual Categorization,"Ruyi Ji,  Longyin Wen,  Libo Zhang,  Dawei Du,  Yanjun Wu,  Chen Zhao,  Xianglong Liu,  Feiyue Huang"
1238,Dynamic Convolution: Attention Over Convolution Kernels,"Yinpeng Chen,  Xiyang Dai,  Mengchen Liu,  Dongdong Chen,  Lu Yuan,  Zicheng Liu"
1239,Transform and Tell: Entity-Aware News Image Captioning,"Alasdair Tran,  Alexander Mathews,  Lexing Xie"
1240,MTL-NAS: Task-Agnostic Neural Architecture Search Towards General-Purpose Multi-Task Learning,"Yuan Gao,  Haoping Bai,  Zequn Jie,  Jiayi Ma,  Kui Jia,  Wei Liu"
1241,12-in-1: Multi-Task Vision and Language Representation Learning,"Jiasen Lu,  Vedanuj Goswami,  Marcus Rohrbach,  Devi Parikh,  Stefan Lee"
1242,Disentangling Physical Dynamics From Unknown Factors for Unsupervised Video Prediction,"Vincent Le Guen,  Nicolas Thome"
1243,Gold Seeker: Information Gain From Policy Distributions for Goal-Oriented Vision-and-Langauge Reasoning,"Ehsan Abbasnejad,  Iman Abbasnejad,  Qi Wu,  Javen Shi,  Anton van den Hengel"
1244,Beyond Short-Term Snippet: Video Relation Detection With Spatio-Temporal Global Context,"Chenchen Liu,  Yang Jin,  Kehan Xu,  Guoqiang Gong,  Yadong Mu"
1245,Semi-Supervised Semantic Image Segmentation With Self-Correcting Networks,"Mostafa S. Ibrahim,  Arash Vahdat,  Mani Ranjbar,  William G. Macready"
1246,BBN: Bilateral-Branch Network With Cumulative Learning for Long-Tailed Visual Recognition,"Boyan Zhou,  Quan Cui,  Xiu-Shen Wei,  Zhao-Min Chen"
1247,Sketch Less for More: On-the-Fly Fine-Grained Sketch-Based Image Retrieval,"Ayan Kumar Bhunia,  Yongxin Yang,  Timothy M. Hospedales,  Tao Xiang,  Yi-Zhe Song"
1248,STINet: Spatio-Temporal-Interactive Network for Pedestrian Detection and Trajectory Prediction,"Zhishuai Zhang,  Jiyang Gao,  Junhua Mao,  Yukai Liu,  Dragomir Anguelov,  Congcong Li"
1249,Intelligent Home 3D: Automatic 3D-House Design From Linguistic Descriptions Only,"Qi Chen,  Qi Wu,  Rui Tang,  Yuhan Wang,  Shuai Wang,  Mingkui Tan"
1250,Mask Encoding for Single Shot Instance Segmentation,"Rufeng Zhang,  Zhi Tian,  Chunhua Shen,  Mingyu You,  Youliang Yan"
1251,CentripetalNet: Pursuing High-Quality Keypoint Pairs for Object Detection,"Zhiwei Dong,  Guoxuan Li,  Yue Liao,  Fei Wang,  Pengju Ren,  Chen Qian"
1252,Hierarchical Feature Embedding for Attribute Recognition,"Jie Yang,  Jiarou Fan,  Yiru Wang,  Yige Wang,  Weihao Gan,  Lin Liu,  Wei Wu"
1253,Mixture Dense Regression for Object Detection and Human Pose Estimation,"Ali Varamesh,  Tinne Tuytelaars"
1254,Don't Even Look Once: Synthesizing Features for Zero-Shot Detection,"Pengkai Zhu,  Hanxiao Wang,  Venkatesh Saligrama"
1255,"Detection in Crowded Scenes: One Proposal, Multiple Predictions","Xuangeng Chu,  Anlin Zheng,  Xiangyu Zhang,  Jian Sun"
1256,Background Data Resampling for Outlier-Aware Classification,"Yi Li,  Nuno Vasconcelos"
1257,Prime Sample Attention in Object Detection,"Yuhang Cao,  Kai Chen,  Chen Change Loy,  Dahua Lin"
1258,Learning Temporal Co-Attention Models for Unsupervised Video Action Localization,"Guoqiang Gong,  Xinghan Wang,  Yadong Mu,  Qi Tian"
1259,NAS-FCOS: Fast Neural Architecture Search for Object Detection,"Ning Wang,  Yang Gao,  Hao Chen,  Peng Wang,  Zhi Tian,  Chunhua Shen,  Yanning Zhang"
1260,Enhancing Generic Segmentation With Learned Region Representations,"Or Isaacs,  Oran Shayer,  Michael Lindenbaum"
1261,What's Hidden in a Randomly Weighted Neural Network?,"Vivek Ramanujan,  Mitchell Wortsman,  Aniruddha Kembhavi,  Ali Farhadi,  Mohammad Rastegari"
1262,Learning Texture Invariant Representation for Domain Adaptation of Semantic Segmentation,"Myeongjin Kim,  Hyeran Byun"
1263,VQA With No Questions-Answers Training,"Ben-Zion Vatashsky,  Shimon Ullman"
1264,MCEN: Bridging Cross-Modal Gap between Cooking Recipes and Dish Images with Latent Variable Model,"Han Fu,  Rui Wu,  Chenghao Liu,  Jianling Sun"
1265,NETNet: Neighbor Erasing and Transferring Network for Better Single Shot Object Detection,"Yazhao Li,  Yanwei Pang,  Jianbing Shen,  Jiale Cao,  Ling Shao"
1266,Detailed 2D-3D Joint Representation for Human-Object Interaction,"Yong-Lu Li,  Xinpeng Liu,  Han Lu,  Shiyi Wang,  Junqi Liu,  Jiefeng Li,  Cewu Lu"
1267,A Programmatic and Semantic Approach to Explaining and Debugging Neural Network Based Object Detectors,"Edward Kim,  Divya Gopinath,  Corina Pasareanu,  Sanjit A. Seshia"
1268,ECA-Net: Efficient Channel Attention for Deep Convolutional Neural Networks,"Qilong Wang,  Banggu Wu,  Pengfei Zhu,  Peihua Li,  Wangmeng Zuo,  Qinghua Hu"
1269,Geometry and Learning Co-Supported Normal Estimation for Unstructured Point Cloud,"Haoran Zhou,  Honghua Chen,  Yidan Feng,  Qiong Wang,  Jing Qin,  Haoran Xie,  Fu Lee Wang,  Mingqiang Wei,  Jun Wang"
1270,DR Loss: Improving Object Detection by Distributional Ranking,"Qi Qian,  Lei Chen,  Hao Li,  Rong Jin"
1271,End-to-End Camera Calibration for Broadcast Videos,"Long Sha,  Jennifer Hobbs,  Panna Felsen,  Xinyu Wei,  Patrick Lucey,  Sujoy Ganguly"
1272,Selective Transfer With Reinforced Transfer Network for Partial Domain Adaptation,"Zhihong Chen,  Chao Chen,  Zhaowei Cheng,  Boyuan Jiang,  Ke Fang,  Xinyu Jin"
1273,Neural Head Reenactment with Latent Pose Descriptors,"Egor Burkov,  Igor Pasechnik,  Artur Grigorev,  Victor Lempitsky"
1274,SaccadeNet: A Fast and Accurate Object Detector,"Shiyi Lan,  Zhou Ren,  Yi Wu,  Larry S. Davis,  Gang Hua"
1275,Learning Augmentation Network via Influence Functions,"Donghoon Lee,  Hyunsin Park,  Trung Pham,  Chang D. Yoo"
1276,Self-Robust 3D Point Recognition via Gather-Vector Guidance,"Xiaoyi Dong,  Dongdong Chen,  Hang Zhou,  Gang Hua,  Weiming Zhang,  Nenghai Yu"
1277,RiFeGAN: Rich Feature Generation for Text-to-Image Synthesis From Prior Knowledge,"Jun Cheng,  Fuxiang Wu,  Yanling Tian,  Lei Wang,  Dapeng Tao"
1278,Unsupervised Model Personalization While Preserving Privacy and Scalability: An Open Problem,"Matthias De Lange,  Xu Jia,  Sarah Parisot,  Ales Leonardis,  Gregory Slabaugh,  Tinne Tuytelaars"
1279,Learning From Noisy Anchors for One-Stage Object Detection,"Hengduo Li,  Zuxuan Wu,  Chen Zhu,  Caiming Xiong,  Richard Socher,  Larry S. Davis"
1280,Learning Interactions and Relationships Between Movie Characters,"Anna Kukleva,  Makarand Tapaswi,  Ivan Laptev"
1281,MetaIQA: Deep Meta-Learning for No-Reference Image Quality Assessment,"Hancheng Zhu,  Leida Li,  Jinjian Wu,  Weisheng Dong,  Guangming Shi"
1282,RetinaTrack: Online Single Stage Joint Detection and Tracking,"Zhichao Lu,  Vivek Rathod,  Ronny Votel,  Jonathan Huang"
1283,End-to-End 3D Point Cloud Instance Segmentation Without Detection,"Haiyong Jiang,  Feilong Yan,  Jianfei Cai,  Jianmin Zheng,  Jun Xiao"
1284,Noise-Aware Fully Webly Supervised Object Detection,"Yunhang Shen,  Rongrong Ji,  Zhiwei Chen,  Xiaopeng Hong,  Feng Zheng,  Jianzhuang Liu,  Mingliang Xu,  Qi Tian"
1285,PFRL: Pose-Free Reinforcement Learning for 6D Pose Estimation,"Jianzhun Shao,  Yuhang Jiang,  Gu Wang,  Zhigang Li,  Xiangyang Ji"
1286,Robust Learning Through Cross-Task Consistency,"Amir R. Zamir,  Alexander Sax,  Nikhil Cheerla,  Rohan Suri,  Zhangjie Cao,  Jitendra Malik,  Leonidas J. Guibas"
1287,Exploring Self-Attention for Image Recognition,"Hengshuang Zhao,  Jiaya Jia,  Vladlen Koltun"
1288,Shape correspondence using anisotropic Chebyshev spectral CNNs,"Qinsong Li,  Shengjun Liu,  Ling Hu,  Xinru Liu"
1289,Uncertainty-Aware Score Distribution Learning for Action Quality Assessment,"Yansong Tang,  Zanlin Ni,  Jiahuan Zhou,  Danyang Zhang,  Jiwen Lu,  Ying Wu,  Jie Zhou"
1290,Seeing Through Fog Without Seeing Fog: Deep Multimodal Sensor Fusion in Unseen Adverse Weather,"Mario Bijelic,  Tobias Gruber,  Fahim Mannan,  Florian Kraus,  Werner Ritter,  Klaus Dietmayer,  Felix Heide"
1291,Regularization on Spatio-Temporally Smoothed Feature for Action Recognition,"Jinhyung Kim,  Seunghwan Cha,  Dongyoon Wee,  Soonmin Bae,  Junmo Kim"
1292,Learning Invariant Representation for Unsupervised Image Restoration,"Wenchao Du,  Hu Chen,  Hongyu Yang"
1293,Learning Nanoscale Motion Patterns of Vesicles in Living Cells,"Arif Ahmed Sekh,  Ida Sundvor Opstad,  Asa Birna Birgisdottir,  Truls Myrmel,  Balpreet Singh Ahluwalia,  Krishna Agarwal,  Dilip K. Prasad"
1294,Network Adjustment: Channel Search Guided by FLOPs Utilization Ratio,"Zhengsu Chen,  Jianwei Niu,  Lingxi Xie,  Xuefeng Liu,  Longhui Wei,  Qi Tian"
1295,StereoGAN: Bridging Synthetic-to-Real Domain Gap by Joint Optimization of Domain Translation and Stereo Matching,"Rui Liu,  Chengxi Yang,  Wenxiu Sun,  Xiaogang Wang,  Hongsheng Li"
1296,Light-weight Calibrator: A Separable Component for Unsupervised Domain Adaptation,"Shaokai Ye,  Kailu Wu,  Mu Zhou,  Yunfei Yang,  Sia Huat Tan,  Kaidi Xu,  Jiebo Song,  Chenglong Bao,  Kaisheng Ma"
1297,Learning Canonical Shape Space for Category-Level 6D Object Pose and Size Estimation,"Dengsheng Chen,  Jun Li,  Zheng Wang,  Kai Xu"
1298,A Spatial RNN Codec for End-to-End Image Compression,"Chaoyi Lin,  Jiabao Yao,  Fangdong Chen,  Li Wang"
1299,Two Causal Principles for Improving Visual Dialog,"Jiaxin Qi,  Yulei Niu,  Jianqiang Huang,  Hanwang Zhang"
1300,ILFO: Adversarial Attack on Adaptive Neural Networks,"Mirazul Haque,  Anki Chauhan,  Cong Liu,  Wei Yang"
1301,Learning to Evaluate Perception Models Using Planner-Centric Metrics,"Jonah Philion,  Amlan Kar,  Sanja Fidler"
1302,Hierarchical Clustering With Hard-Batch Triplet Loss for Person Re-Identification,"Kaiwei Zeng,  Munan Ning,  Yaohua Wang,  Yang Guo"
1303,Fast Template Matching and Update for Video Object Tracking and Segmentation,"Mingjie Sun,  Jimin Xiao,  Eng Gee Lim,  Bingfeng Zhang,  Yao Zhao"
1304,TCTS: A Task-Consistent Two-Stage Framework for Person Search,"Cheng Wang,  Bingpeng Ma,  Hong Chang,  Shiguang Shan,  Xilin Chen"
1305,Cross-domain Object Detection through Coarse-to-Fine Feature Adaptation,"Yangtao Zheng,  Di Huang,  Songtao Liu,  Yunhong Wang"
1306,Efficient Derivative Computation for Cumulative B-Splines on Lie Groups,"Christiane Sommer,  Vladyslav Usenko,  David Schubert,  Nikolaus Demmel,  Daniel Cremers"
1307,Counterfactual Vision and Language Learning,"Ehsan Abbasnejad,  Damien Teney,  Amin Parvaneh,  Javen Shi,  Anton van den Hengel"
