,title,authors
2644,Density-Aware Graph for Deep Semi-Supervised Visual Recognition,"Suichan Li,  Bin Liu,  Dongdong Chen,  Qi Chu,  Lu Yuan,  Nenghai Yu"
2645,Learning Deep Network for Detecting 3D Object Keypoints and 6D Poses,"Wanqing Zhao,  Shaobo Zhang,  Ziyu Guan,  Wei Zhao,  Jinye Peng,  Jianping Fan"
2646,REVERIE: Remote Embodied Visual Referring Expression in Real Indoor Environments,"Yuankai Qi,  Qi Wu,  Peter Anderson,  Xin Wang,  William Yang Wang,  Chunhua Shen,  Anton van den Hengel"
2647,Deep Iterative Surface Normal Estimation,"Jan Eric Lenssen,  Christian Osendorfer,  Jonathan Masci"
2648,Unified Dynamic Convolutional Network for Super-Resolution With Variational Degradations,"Yu-Syuan Xu,  Shou-Yao Roy Tseng,  Yu Tseng,  Hsien-Kai Kuo,  Yi-Min Tsai"
2649,Noisier2Noise: Learning to Denoise From Unpaired Noisy Data,"Nick Moran,  Dan Schmidt,  Yu Zhong,  Patrick Coady"
2650,PhysGAN: Generating Physical-World-Resilient Adversarial Examples for Autonomous Driving,"Zelun Kong,  Junfeng Guo,  Ang Li,  Cong Liu"
2651,Fast(er) Reconstruction of Shredded Text Documents via Self-Supervised Deep Asymmetric Metric Learning,"Thiago M. Paixao,  Rodrigo F. Berriel,  Maria C. S. Boeres,  Alessandro L. Koerich,  Claudine Badue,  Alberto F. De Souza,  Thiago Oliveira-Santos"
2652,MoreFusion: Multi-object Reasoning for 6D Pose Estimation from Volumetric Fusion,"Kentaro Wada,  Edgar Sucar,  Stephen James,  Daniel Lenton,  Andrew J. Davison"
2653,Filter Response Normalization Layer: Eliminating Batch Dependence in the Training of Deep Neural Networks,"Saurabh Singh,  Shankar Krishnan"
2654,Visual Reaction: Learning to Play Catch With Your Drone,"Kuo-Hao Zeng,  Roozbeh Mottaghi,  Luca Weihs,  Ali Farhadi"
2655,Learning to See Through Obstructions,"Yu-Lun Liu,  Wei-Sheng Lai,  Ming-Hsuan Yang,  Yung-Yu Chuang,  Jia-Bin Huang"
2656,SpeedNet: Learning the Speediness in Videos,"Sagie Benaim,  Ariel Ephrat,  Oran Lang,  Inbar Mosseri,  William T. Freeman,  Michael Rubinstein,  Michal Irani,  Tali Dekel"
2657,IMRAM: Iterative Matching With Recurrent Attention Memory for Cross-Modal Image-Text Retrieval,"Hui Chen,  Guiguang Ding,  Xudong Liu,  Zijia Lin,  Ji Liu,  Jungong Han"
2658,Satellite Image Time Series Classification With Pixel-Set Encoders and Temporal Self-Attention,"Vivien Sainte Fare Garnot,  Loic Landrieu,  Sebastien Giordano,  Nesrine Chehata"
2659,"Train in Germany, Test in the USA: Making 3D Object Detectors Generalize","Yan Wang,  Xiangyu Chen,  Yurong You,  Li Erran Li,  Bharath Hariharan,  Mark Campbell,  Kilian Q. Weinberger,  Wei-Lun Chao"
2660,CARP: Compression Through Adaptive Recursive Partitioning for Multi-Dimensional Images,"Rongjie Liu,  Meng Li,  Li Ma"
2661,Listen to Look: Action Recognition by Previewing Audio,"Ruohan Gao,  Tae-Hyun Oh,  Kristen Grauman,  Lorenzo Torresani"
2662,Memory Enhanced Global-Local Aggregation for Video Object Detection,"Yihong Chen,  Yue Cao,  Han Hu,  Liwei Wang"
2663,Self-Training With Noisy Student Improves ImageNet Classification,"Qizhe Xie,  Minh-Thang Luong,  Eduard Hovy,  Quoc V. Le"
2664,Distilling Cross-Task Knowledge via Relationship Matching,"Han-Jia Ye,  Su Lu,  De-Chuan Zhan"
2665,Multi-Modal Graph Neural Network for Joint Reasoning on Vision and Scene Text,"Difei Gao,  Ke Li,  Ruiping Wang,  Shiguang Shan,  Xilin Chen"
2666,Detecting Adversarial Samples Using Influence Functions and Nearest Neighbors,"Gilad Cohen,  Guillermo Sapiro,  Raja Giryes"
2667,LiDAR-Based Online 3D Video Object Detection With Graph-Based Message Passing and Spatiotemporal Transformer Attention,"Junbo Yin,  Jianbing Shen,  Chenye Guan,  Dingfu Zhou,  Ruigang Yang"
2668,Iterative Context-Aware Graph Inference for Visual Dialog,"Dan Guo,  Hui Wang,  Hanwang Zhang,  Zheng-Jun Zha,  Meng Wang"
2669,Unsupervised Person Re-Identification via Multi-Label Classification,"Dongkai Wang,  Shiliang Zhang"
2670,Hit-Detector: Hierarchical Trinity Architecture Search for Object Detection,"Jianyuan Guo,  Kai Han,  Yunhe Wang,  Chao Zhang,  Zhaohui Yang,  Han Wu,  Xinghao Chen,  Chang Xu"
2671,Visual-Semantic Matching by Exploring High-Order Attention and Distraction,"Yongzhi Li,  Duo Zhang,  Yadong Mu"
2672,Disparity-Aware Domain Adaptation in Stereo Image Restoration,"Bo Yan,  Chenxi Ma,  Bahetiyaer Bare,  Weimin Tan,  Steven C. H. Hoi"
2673,Assessing Eye Aesthetics for Automatic Multi-Reference Eye In-Painting,"Bo Yan,  Qing Lin,  Weimin Tan,  Shili Zhou"
2674,Equalization Loss for Long-Tailed Object Recognition,"Jingru Tan,  Changbao Wang,  Buyu Li,  Quanquan Li,  Wanli Ouyang,  Changqing Yin,  Junjie Yan"
2675,Sideways: Depth-Parallel Training of Video Models,"Mateusz Malinowski,  Grzegorz Swirszcz,  Joao Carreira,  Viorica Patraucean"
2676,Hierarchical Conditional Relation Networks for Video Question Answering,"Thao Minh Le,  Vuong Le,  Svetha Venkatesh,  Truyen Tran"
2677,RankMI: A Mutual Information Maximizing Ranking Loss,"Mete Kemertas,  Leila Pishdad,  Konstantinos G. Derpanis,  Afsaneh Fazly"
2678,HAMBox: Delving Into Mining High-Quality Anchors on Face Detection,"Yang Liu,  Xu Tang,  Junyu Han,  Jingtuo Liu,  Dinger Rui,  Xiang Wu"
2679,McFlow: Monte Carlo Flow Models for Data Imputation,"Trevor W. Richardson,  Wencheng Wu,  Lei Lin,  Beilei Xu,  Edgar A. Bernal"
2680,MonoPair: Monocular 3D Object Detection Using Pairwise Spatial Relationships,"Yongjian Chen,  Lei Tai,  Kai Sun,  Mingyang Li"
2681,KeyPose: Multi-View 3D Labeling and Keypoint Estimation for Transparent Objects,"Xingyu Liu,  Rico Jonschkowski,  Anelia Angelova,  Kurt Konolige"
2682,Putting Visual Object Recognition in Context,"Mengmi Zhang,  Claire Tseng,  Gabriel Kreiman"
2683,Multi-Path Learning for Object Pose Estimation Across Domains,"Martin Sundermeyer,  Maximilian Durner,  En Yen Puang,  Zoltan-Csaba Marton,  Narunas Vaskevicius,  Kai O. Arras,  Rudolph Triebel"
2684,Instance Credibility Inference for Few-Shot Learning,"Yikai Wang,  Chengming Xu,  Chen Liu,  Li Zhang,  Yanwei Fu"
2685,From Paris to Berlin: Discovering Fashion Style Influences Around the World,"Ziad Al-Halah,  Kristen Grauman"
2686,Severity-Aware Semantic Segmentation With Reinforced Wasserstein Training,"Xiaofeng Liu,  Wenxuan Ji,  Jane You,  Georges El Fakhri,  Jonghye Woo"
2687,Sketchformer: Transformer-Based Representation for Sketched Structure,"Leo Sampaio Ferraz Ribeiro,  Tu Bui,  John Collomosse,  Moacir Ponti"
2688,Detail-recovery Image Deraining via Context Aggregation Networks,"Sen Deng,  Mingqiang Wei,  Jun Wang,  Yidan Feng,  Luming Liang,  Haoran Xie,  Fu Lee Wang,  Meng Wang"
2689,Dynamic Refinement Network for Oriented and Densely Packed Object Detection,"Xingjia Pan,  Yuqiang Ren,  Kekai Sheng,  Weiming Dong,  Haolei Yuan,  Xiaowei Guo,  Chongyang Ma,  Changsheng Xu"
2690,Self-Trained Deep Ordinal Regression for End-to-End Video Anomaly Detection,"Guansong Pang,  Cheng Yan,  Chunhua Shen,  Anton van den Hengel,  Xiao Bai"
2691,Smoothing Adversarial Domain Attack and P-Memory Reconsolidation for Cross-Domain Person Re-Identification,"Guangcong Wang,  Jian-Huang Lai,  Wenqi Liang,  Guangrun Wang"
2692,Predicting Sharp and Accurate Occlusion Boundaries in Monocular Depth Estimation Using Displacement Fields,"Michael Ramamonjisoa,  Yuming Du,  Vincent Lepetit"
2693,Spatiotemporal Fusion in 3D CNNs: A Probabilistic View,"Yizhou Zhou,  Xiaoyan Sun,  Chong Luo,  Zheng-Jun Zha,  Wenjun Zeng"
2694,LiDARsim: Realistic LiDAR Simulation by Leveraging the Real World,"Sivabalan Manivasagam,  Shenlong Wang,  Kelvin Wong,  Wenyuan Zeng,  Mikita Sazanovich,  Shuhan Tan,  Bin Yang,  Wei-Chiu Ma,  Raquel Urtasun"
2695,Counting Out Time: Class Agnostic Video Repetition Counting in the Wild,"Debidatta Dwibedi,  Yusuf Aytar,  Jonathan Tompson,  Pierre Sermanet,  Andrew Zisserman"
2696,Inducing Hierarchical Compositional Model by Sparsifying Generator Network,"Xianglei Xing,  Tianfu Wu,  Song-Chun Zhu,  Ying Nian Wu"
2697,What Deep CNNs Benefit From Global Covariance Pooling: An Optimization Perspective,"Qilong Wang,  Li Zhang,  Banggu Wu,  Dongwei Ren,  Peihua Li,  Wangmeng Zuo,  Qinghua Hu"
2698,EmotiCon: Context-Aware Multimodal Emotion Recognition Using Frege's Principle,"Trisha Mittal,  Pooja Guhan,  Uttaran Bhattacharya,  Rohan Chandra,  Aniket Bera,  Dinesh Manocha"
2699,Universal Weighting Metric Learning for Cross-Modal Matching,"Jiwei Wei,  Xing Xu,  Yang Yang,  Yanli Ji,  Zheng Wang,  Heng Tao Shen"
2700,Learning a Dynamic Map of Visual Appearance,"Tawfiq Salem,  Scott Workman,  Nathan Jacobs"
2701,Learning From Synthetic Animals,"Jiteng Mu,  Weichao Qiu,  Gregory D. Hager,  Alan L. Yuille"
2702,3D Part Guided Image Editing for Fine-Grained Object Understanding,"Zongdai Liu,  Feixiang Lu,  Peng Wang,  Hui Miao,  Liangjun Zhang,  Ruigang Yang,  Bin Zhou"
2703,Learning Unseen Concepts via Hierarchical Decomposition and Composition,"Muli Yang,  Cheng Deng,  Junchi Yan,  Xianglong Liu,  Dacheng Tao"
2704,Multi-Modality Cross Attention Network for Image and Sentence Matching,"Xi Wei,  Tianzhu Zhang,  Yan Li,  Yongdong Zhang,  Feng Wu"
2705,Self-Supervised Domain-Aware Generative Network for Generalized Zero-Shot Learning,"Jiamin Wu,  Tianzhu Zhang,  Zheng-Jun Zha,  Jiebo Luo,  Yongdong Zhang,  Feng Wu"
2706,EPOS: Estimating 6D Pose of Objects With Symmetries,"Tomas Hodan,  Daniel Barath,  Jiri Matas"
2707,Object Relational Graph With Teacher-Recommended Learning for Video Captioning,"Ziqi Zhang,  Yaya Shi,  Chunfeng Yuan,  Bing Li,  Peijin Wang,  Weiming Hu,  Zheng-Jun Zha"
2708,Texture and Shape Biased Two-Stream Networks for Clothing Classification and Attribute Recognition,"Yuwei Zhang,  Peng Zhang,  Chun Yuan,  Zhi Wang"
2709,Combining Detection and Tracking for Human Pose Estimation in Videos,"Manchen Wang,  Joseph Tighe,  Davide Modolo"
2710,Few Sample Knowledge Distillation for Efficient Network Compression,"Tianhong Li,  Jianguo Li,  Zhuang Liu,  Changshui Zhang"
2711,Context R-CNN: Long Term Temporal Context for Per-Camera Object Detection,"Sara Beery,  Guanhang Wu,  Vivek Rathod,  Ronny Votel,  Jonathan Huang"
2712,Temporal-Context Enhanced Detection of Heavily Occluded Pedestrians,"Jialian Wu,  Chunluan Zhou,  Ming Yang,  Qian Zhang,  Yuan Li,  Junsong Yuan"
2713,NMS by Representative Region: Towards Crowded Pedestrian Detection by Proposal Pairing,"Xin Huang,  Zheng Ge,  Zequn Jie,  Osamu Yoshie"
2714,PhraseCut: Language-Based Image Segmentation in the Wild,"Chenyun Wu,  Zhe Lin,  Scott Cohen,  Trung Bui,  Subhransu Maji"
2715,Learning User Representations for Open Vocabulary Image Hashtag Prediction,Thibaut Durand
2716,PFCNN: Convolutional Neural Networks on 3D Surfaces Using Parallel Frames,"Yuqi Yang,  Shilin Liu,  Hao Pan,  Yang Liu,  Xin Tong"
2717,Learning Weighted Submanifolds With Variational Autoencoders and Riemannian Variational Autoencoders,"Nina Miolane,  Susan Holmes"
2718,Learning Situational Driving,"Eshed Ohn-Bar,  Aditya Prakash,  Aseem Behl,  Kashyap Chitta,  Andreas Geiger"
2719,Pose-Guided Visible Part Matching for Occluded Person ReID,"Shang Gao,  Jingya Wang,  Huchuan Lu,  Zimo Liu"
2720,Online Knowledge Distillation via Collaborative Learning,"Qiushan Guo,  Xinjiang Wang,  Yichao Wu,  Zhipeng Yu,  Ding Liang,  Xiaolin Hu,  Ping Luo"
2721,Probabilistic Pixel-Adaptive Refinement Networks,"Anne S. Wannenwetsch,  Stefan Roth"
2722,"""Looking at the Right Stuff"" - Guided Semantic-Gaze for Autonomous Driving","Anwesan Pal,  Sayan Mondal,  Henrik I. Christensen"
2723,Social-STGCNN: A Social Spatio-Temporal Graph Convolutional Neural Network for Human Trajectory Prediction,"Abduallah Mohamed,  Kun Qian,  Mohamed Elhoseiny,  Christian Claudel"
2724,Efficient Neural Vision Systems Based on Convolutional Image Acquisition,"Pedram Pad,  Simon Narduzzi,  Clement Kundig,  Engin Turetken,  Siavash A. Bigdeli,  L. Andrea Dunbar"
2725,DAVD-Net: Deep Audio-Aided Video Decompression of Talking Heads,"Xi Zhang,  Xiaolin Wu,  Xinliang Zhai,  Xianye Ben,  Chengjie Tu"
2726,Referring Image Segmentation via Cross-Modal Progressive Comprehension,"Shaofei Huang,  Tianrui Hui,  Si Liu,  Guanbin Li,  Yunchao Wei,  Jizhong Han,  Luoqi Liu,  Bo Li"
2727,SAPIEN: A SimulAted Part-Based Interactive ENvironment,"Fanbo Xiang,  Yuzhe Qin,  Kaichun Mo,  Yikuan Xia,  Hao Zhu,  Fangchen Liu,  Minghua Liu,  Hanxiao Jiang,  Yifu Yuan,  He Wang,  Li Yi,  Angel X. Chang,  Leonidas J. Guibas,  Hao Su"
2728,Appearance Shock Grammar for Fast Medial Axis Extraction From Real Images,"Charles-Olivier Dufresne Camaro,  Morteza Rezanejad,  Stavros Tsogkas,  Kaleem Siddiqi,  Sven Dickinson"
2729,TransMatch: A Transfer-Learning Scheme for Semi-Supervised Few-Shot Learning,"Zhongjie Yu,  Lin Chen,  Zhongwei Cheng,  Jiebo Luo"
2730,Solving Mixed-Modal Jigsaw Puzzle for Fine-Grained Sketch-Based Image Retrieval,"Kaiyue Pang,  Yongxin Yang,  Timothy M. Hospedales,  Tao Xiang,  Yi-Zhe Song"
2731,PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection,"Shaoshuai Shi,  Chaoxu Guo,  Li Jiang,  Zhe Wang,  Jianping Shi,  Xiaogang Wang,  Hongsheng Li"
2732,A Real-Time Cross-Modality Correlation Filtering Method for Referring Expression Comprehension,"Yue Liao,  Si Liu,  Guanbin Li,  Fei Wang,  Yanjie Chen,  Chen Qian,  Bo Li"
2733,Cross-Modal Cross-Domain Moment Alignment Network for Person Search,"Ya Jing,  Wei Wang,  Liang Wang,  Tieniu Tan"
2734,Smooth Shells: Multi-Scale Shape Registration With Functional Maps,"Marvin Eisenberger,  Zorah Lahner,  Daniel Cremers"
2735,PnPNet: End-to-End Perception and Prediction With Tracking in the Loop,"Ming Liang,  Bin Yang,  Wenyuan Zeng,  Yun Chen,  Rui Hu,  Sergio Casas,  Raquel Urtasun"
2736,Exemplar Normalization for Learning Deep Representation,"Ruimao Zhang,  Zhanglin Peng,  Lingyun Wu,  Zhen Li,  Ping Luo"
2737,Graph-Structured Referring Expression Reasoning in the Wild,"Sibei Yang,  Guanbin Li,  Yizhou Yu"
2738,Feature-Metric Registration: A Fast Semi-Supervised Approach for Robust Point Cloud Registration Without Correspondences,"Xiaoshui Huang,  Guofeng Mei,  Jian Zhang"
2739,The Garden of Forking Paths: Towards Multi-Future Trajectory Prediction,"Junwei Liang,  Lu Jiang,  Kevin Murphy,  Ting Yu,  Alexander Hauptmann"
2740,PolarMask: Single Shot Instance Segmentation With Polar Representation,"Enze Xie,  Peize Sun,  Xiaoge Song,  Wenhai Wang,  Xuebo Liu,  Ding Liang,  Chunhua Shen,  Ping Luo"
2741,Towards Learning a Generic Agent for Vision-and-Language Navigation via Pre-Training,"Weituo Hao,  Chunyuan Li,  Xiujun Li,  Lawrence Carin,  Jianfeng Gao"
2742,Boosting Few-Shot Learning With Adaptive Margin Loss,"Aoxue Li,  Weiran Huang,  Xu Lan,  Jiashi Feng,  Zhenguo Li,  Liwei Wang"
2743,From Depth What Can You See? Depth Completion via Auxiliary Image Reconstruction,"Kaiyue Lu,  Nick Barnes,  Saeed Anwar,  Liang Zheng"
2744,PuppeteerGAN: Arbitrary Portrait Animation With Semantic-Aware Appearance Transformation,"Zhuo Chen,  Chaoyue Wang,  Bo Yuan,  Dacheng Tao"
2745,Active Speakers in Context,"Juan Leon Alcazar,  Fabian Caba,  Long Mai,  Federico Perazzi,  Joon-Young Lee,  Pablo Arbelaez,  Bernard Ghanem"
2746,3DSSD: Point-Based 3D Single Stage Object Detector,"Zetong Yang,  Yanan Sun,  Shu Liu,  Jiaya Jia"
2747,Learning to Learn Cropping Models for Different Aspect Ratio Requirements,"Debang Li,  Junge Zhang,  Kaiqi Huang"
2748,nuScenes: A Multimodal Dataset for Autonomous Driving,"Holger Caesar,  Varun Bankiti,  Alex H. Lang,  Sourabh Vora,  Venice Erin Liong,  Qiang Xu,  Anush Krishnan,  Yu Pan,  Giancarlo Baldan,  Oscar Beijbom"
2749,Learning Visual Emotion Representations From Web Data,"Zijun Wei,  Jianming Zhang,  Zhe Lin,  Joon-Young Lee,  Niranjan Balasubramanian,  Minh Hoai,  Dimitris Samaras"
2750,Fine-Grained Video-Text Retrieval With Hierarchical Graph Reasoning,"Shizhe Chen,  Yida Zhao,  Qin Jin,  Qi Wu"
2751,Generative-Discriminative Feature Representations for Open-Set Recognition,"Pramuditha Perera,  Vlad I. Morariu,  Rajiv Jain,  Varun Manjunatha,  Curtis Wigington,  Vicente Ordonez,  Vishal M. Patel"
2752,RandLA-Net: Efficient Semantic Segmentation of Large-Scale Point Clouds,"Qingyong Hu,  Bo Yang,  Linhai Xie,  Stefano Rosa,  Yulan Guo,  Zhihua Wang,  Niki Trigoni,  Andrew Markham"
2753,Learning to Structure an Image With Few Colors,"Yunzhong Hou,  Liang Zheng,  Stephen Gould"
2754,Discriminative Multi-Modality Speech Recognition,"Bo Xu,  Cheng Lu,  Yandong Guo,  Jacob Wang"
2755,Improving Convolutional Networks With Self-Calibrated Convolutions,"Jiang-Jiang Liu,  Qibin Hou,  Ming-Ming Cheng,  Changhu Wang,  Jiashi Feng"
2756,CenterMask: Real-Time Anchor-Free Instance Segmentation,"Youngwan Lee,  Jongyoul Park"
2757,Where Does It Exist: Spatio-Temporal Video Grounding for Multi-Form Sentences,"Zhu Zhang,  Zhou Zhao,  Yang Zhao,  Qi Wang,  Huasheng Liu,  Lianli Gao"
2758,Autolabeling 3D Objects With Differentiable Rendering of SDF Shape Priors,"Sergey Zakharov,  Wadim Kehl,  Arjun Bhargava,  Adrien Gaidon"
2759,Adaptive Fractional Dilated Convolution Network for Image Aesthetics Assessment,"Qiuyu Chen,  Wei Zhang,  Ning Zhou,  Peng Lei,  Yi Xu,  Yu Zheng,  Jianping Fan"
2760,Greedy Hierarchical Variational Autoencoders for Large-Scale Video Prediction,"Bohan Wu, Suraj Nair, Roberto Martin-Martin, Li Fei-Fei, Chelsea Finn"
2761,Over-the-Air Adversarial Flickering Attacks Against Video Recognition Networks,"Roi Pony, Itay Naeh, Shie Mannor"
2762,Person30K: A Dual-Meta Generalization Network for Person Re-Identification,"Yan Bai, Jile Jiao, Wang Ce, Jun Liu, Yihang Lou, Xuetao Feng, Ling-Yu Duan"
2763,Privacy Preserving Localization and Mapping From Uncalibrated Cameras,"Marcel Geppert, Viktor Larsson, Pablo Speciale, Johannes L. Schonberger, Marc Pollefeys"
2764,Removing Diffraction Image Artifacts in Under-Display Camera via Dynamic Skip Connection Network,"Ruicheng Feng, Chongyi Li, Huaijin Chen, Shuai Li, Chen Change Loy, Jinwei Gu"
2765,iVPF: Numerical Invertible Volume Preserving Flow for Efficient Lossless Compression,"Shifeng Zhang, Chen Zhang, Ning Kang, Zhenguo Li"
2766,Pose Recognition With Cascade Transformers,"Ke Li, Shijie Wang, Xiang Zhang, Yifan Xu, Weijian Xu, Zhuowen Tu"
2767,Body Meshes as Points,"Jianfeng Zhang, Dongdong Yu, Jun Hao Liew, Xuecheng Nie, Jiashi Feng"
2768,Style-Aware Normalized Loss for Improving Arbitrary Style Transfer,"Jiaxin Cheng, Ayush Jaiswal, Yue Wu, Pradeep Natarajan, Prem Natarajan"
2769,Enhancing the Transferability of Adversarial Attacks Through Variance Tuning,"Xiaosen Wang, Kun He"
2770,BiCnet-TKS: Learning Efficient Spatial-Temporal Representation for Video Person Re-Identification,"Ruibing Hou, Hong Chang, Bingpeng Ma, Rui Huang, Shiguang Shan"
2771,SceneGen: Learning To Generate Realistic Traffic Scenes,"Shuhan Tan, Kelvin Wong, Shenlong Wang, Sivabalan Manivasagam, Mengye Ren, Raquel Urtasun"
2772,Zero-Shot Instance Segmentation,"Ye Zheng, Jiahong Wu, Yongqiang Qin, Faen Zhang, Li Cui"
2773,Global Transport for Fluid Reconstruction With Learned Self-Supervision,"Erik Franz, Barbara Solenthaler, Nils Thuerey"
2774,Pulsar: Efficient Sphere-Based Neural Rendering,"Christoph Lassner, Michael Zollhofer"
2775,Contrastive Learning Based Hybrid Networks for Long-Tailed Image Classification,"Peng Wang, Kai Han, Xiu-Shen Wei, Lei Zhang, Lei Wang"
2776,Single-View Robot Pose and Joint Angle Estimation via Render & Compare,"Yann Labbe, Justin Carpentier, Mathieu Aubry, Josef Sivic"
2777,Learning the Non-Differentiable Optimization for Blind Super-Resolution,"Zheng Hui, Jie Li, Xiumei Wang, Xinbo Gao"
2778,From Synthetic to Real: Unsupervised Domain Adaptation for Animal Pose Estimation,"Chen Li, Gim Hee Lee"
2779,Mask Guided Matting via Progressive Refinement Network,"Qihang Yu, Jianming Zhang, He Zhang, Yilin Wang, Zhe Lin, Ning Xu, Yutong Bai, Alan Yuille"
2780,Deep Gradient Projection Networks for Pan-sharpening,"Shuang Xu, Jiangshe Zhang, Zixiang Zhao, Kai Sun, Junmin Liu, Chunxia Zhang"
2781,TDN: Temporal Difference Networks for Efficient Action Recognition,"Limin Wang, Zhan Tong, Bin Ji, Gangshan Wu"
2782,LiBRe: A Practical Bayesian Approach to Adversarial Detection,"Zhijie Deng, Xiao Yang, Shizhen Xu, Hang Su, Jun Zhu"
2783,ArtCoder: An End-to-End Method for Generating Scanning-Robust Stylized QR Codes,"Hao Su, Jianwei Niu, Xuefeng Liu, Qingfeng Li, Ji Wan, Mingliang Xu, Tao Ren"
