,title,authors
720,Variational Bayesian Dropout With a Hierarchical Prior,"Yuhang Liu,  Wenyong Dong,  Lei Zhang,  Dong Gong,  Qinfeng Shi"
721,AANet: Attribute Attention Network for Person Re-Identifications,"Chiat-Pin Tay,  Sharmili Roy,  Kim-Hui Yap"
722,Overcoming Limitations of Mixture Density Networks: A Sampling and Fitting Framework for Multimodal Future Prediction,"Osama Makansi,  Eddy Ilg,  Ozgun Cicek,  Thomas Brox"
723,A Main/Subsidiary Network Framework for Simplifying Binary Neural Networks,"Yinghao Xu,  Xin Dong,  Yudian Li,  Hao Su"
724,PointNetLK: Robust & Efficient Point Cloud Registration Using PointNet,"Yasuhiro Aoki,  Hunter Goforth,  Rangaprasad Arun Srivatsan,  Simon Lucey"
725,Few-Shot Adaptive Faster R-CNN,"Tao Wang,  Xiaopeng Zhang,  Li Yuan,  Jiashi Feng"
726,VRSTC: Occlusion-Free Video Person Re-Identification,"Ruibing Hou,  Bingpeng Ma,  Hong Chang,  Xinqian Gu,  Shiguang Shan,  Xilin Chen"
727,Compact Feature Learning for Multi-Domain Image Classification,"Yajing Liu,  Xinmei Tian,  Ya Li,  Zhiwei Xiong,  Feng Wu"
728,Adaptive Transfer Network for Cross-Domain Person Re-Identification,"Jiawei Liu,  Zheng-Jun Zha,  Di Chen,  Richang Hong,  Meng Wang"
729,Large-Scale Few-Shot Learning: Knowledge Transfer With Class Hierarchy,"Aoxue Li,  Tiange Luo,  Zhiwu Lu,  Tao Xiang,  Liwei Wang"
730,Moving Object Detection Under Discontinuous Change in Illumination Using Tensor Low-Rank and Invariant Sparse Decomposition,"Moein Shakeri,  Hong Zhang"
731,Pedestrian Detection With Autoregressive Network Phases,"Garrick Brazil,  Xiaoming Liu"
732,All You Need Is a Few Shifts: Designing Efficient Convolutional Neural Networks for Image Classification,"Weijie Chen,  Di Xie,  Yuan Zhang,  Shiliang Pu"
733,Stochastic Class-Based Hard Example Mining for Deep Metric Learning,"Yumin Suh,  Bohyung Han,  Wonsik Kim,  Kyoung Mu Lee"
734,Revisiting Local Descriptor Based Image-To-Class Measure for Few-Shot Learning,"Wenbin Li,  Lei Wang,  Jinglin Xu,  Jing Huo,  Yang Gao,  Jiebo Luo"
735,Towards Robust Curve Text Detection With Conditional Spatial Expansion,"Zichuan Liu,  Guosheng Lin,  Sheng Yang,  Fayao Liu,  Weisi Lin,  Wang Ling Goh"
736,Revisiting Perspective Information for Efficient Crowd Counting,"Miaojing Shi,  Zhaohui Yang,  Chao Xu,  Qijun Chen"
737,Towards Universal Object Detection by Domain Attention,"Xudong Wang,  Zhaowei Cai,  Dashan Gao,  Nuno Vasconcelos"
738,Ensemble Deep Manifold Similarity Learning Using Hard Proxies,"Nicolas Aziere,  Sinisa Todorovic"
739,Quantization Networks,"Jiwei Yang,  Xu Shen,  Jun Xing,  Xinmei Tian,  Houqiang Li,  Bing Deng,  Jianqiang Huang,  Xian-sheng Hua"
740,RES-PCA: A Scalable Approach to Recovering Low-Rank Matrices,"Chong Peng,  Chenglizhao Chen,  Zhao Kang,  Jianbo Li,  Qiang Cheng"
741,Occlusion-Net: 2D/3D Occluded Keypoint Localization Using Graph Networks,"N. Dinesh Reddy,  Minh Vo,  Srinivasa G. Narasimhan"
742,Efficient Featurized Image Pyramid Network for Single Shot Detector,"Yanwei Pang,  Tiancai Wang,  Rao Muhammad Anwer,  Fahad Shahbaz Khan,  Ling Shao"
743,Multi-Task Multi-Sensor Fusion for 3D Object Detection,"Ming Liang,  Bin Yang,  Yun Chen,  Rui Hu,  Raquel Urtasun"
744,Domain-Specific Batch Normalization for Unsupervised Domain Adaptation,"Woong-Gi Chang,  Tackgeun You,  Seonguk Seo,  Suha Kwak,  Bohyung Han"
745,Grid R-CNN,"Xin Lu,  Buyu Li,  Yuxin Yue,  Quanquan Li,  Junjie Yan"
746,MetaCleaner: Learning to Hallucinate Clean Representations for Noisy-Labeled Visual Recognition,"Weihe Zhang,  Yali Wang,  Yu Qiao"
747,"Mapping, Localization and Path Planning for Image-Based Navigation Using Visual Features and Map","Janine Thoma,  Danda Pani Paudel,  Ajad Chhatkuli,  Thomas Probst,  Luc Van Gool"
748,Triply Supervised Decoder Networks for Joint Detection and Segmentation,"Jiale Cao,  Yanwei Pang,  Xuelong Li"
749,Leveraging the Invariant Side of Generative Zero-Shot Learning,"Jingjing Li,  Mengmeng Jing,  Ke Lu,  Zhengming Ding,  Lei Zhu,  Zi Huang"
750,Exploring the Bounds of the Utility of Context for Object Detection,"Ehud Barnea,  Ohad Ben-Shahar"
751,A-CNN: Annularly Convolutional Neural Networks on Point Clouds,"Artem Komarichev,  Zichun Zhong,  Jing Hua"
752,DARNet: Deep Active Ray Network for Building Segmentation,"Dominic Cheng,  Renjie Liao,  Sanja Fidler,  Raquel Urtasun"
753,Point Cloud Oversegmentation With Graph-Structured Deep Metric Learning,"Loic Landrieu,  Mohamed Boussaha"
754,Graphonomy: Universal Human Parsing via Graph Transfer Learning,"Ke Gong,  Yiming Gao,  Xiaodan Liang,  Xiaohui Shen,  Meng Wang,  Liang Lin"
755,Fitting Multiple Heterogeneous Models by Multi-Class Cascaded T-Linkage,"Luca Magri,  Andrea Fusiello"
756,A Late Fusion CNN for Digital Matting,"Yunke Zhang,  Lixue Gong,  Lubin Fan,  Peiran Ren,  Qixing Huang,  Hujun Bao,  Weiwei Xu"
757,BASNet: Boundary-Aware Salient Object Detection,"Xuebin Qin,  Zichen Zhang,  Chenyang Huang,  Chao Gao,  Masood Dehghan,  Martin Jagersand"
758,ZigZagNet: Fusing Top-Down and Bottom-Up Context for Object Segmentation,"Di Lin,  Dingguo Shen,  Siting Shen,  Yuanfeng Ji,  Dani Lischinski,  Daniel Cohen-Or,  Hui Huang"
759,Object Instance Annotation With Deep Extreme Level Set Evolution,"Zian Wang,  David Acuna,  Huan Ling,  Amlan Kar,  Sanja Fidler"
760,Leveraging Crowdsourced GPS Data for Road Extraction From Aerial Imagery,"Tao Sun,  Zonglin Di,  Pengyu Che,  Chun Liu,  Yin Wang"
761,Adaptive Pyramid Context Network for Semantic Segmentation,"Junjun He,  Zhongying Deng,  Lei Zhou,  Yali Wang,  Yu Qiao"
762,"Isospectralization, or How to Hear Shape, Style, and Correspondence","Luca Cosmo,  Mikhail Panine,  Arianna Rampini,  Maks Ovsjanikov,  Michael M. Bronstein,  Emanuele Rodola"
763,Speech2Face: Learning the Face Behind a Voice,"Tae-Hyun Oh,  Tali Dekel,  Changil Kim,  Inbar Mosseri,  William T. Freeman,  Michael Rubinstein,  Wojciech Matusik"
764,Joint Manifold Diffusion for Combining Predictions on Decoupled Observations,"Kwang In Kim,  Hyung Jin Chang"
765,Audio Visual Scene-Aware Dialog,"Huda Alamri,  Vincent Cartillier,  Abhishek Das,  Jue Wang,  Anoop Cherian,  Irfan Essa,  Dhruv Batra,  Tim K. Marks,  Chiori Hori,  Peter Anderson,  Stefan Lee,  Devi Parikh"
766,Learning to Minify Photometric Stereo,"Junxuan Li,  Antonio Robles-Kelly,  Shaodi You,  Yasuyuki Matsushita"
767,Reflective and Fluorescent Separation Under Narrow-Band Illumination,"Koji Koyamatsu,  Daichi Hidaka,  Takahiro Okabe,  Hendrik P. A. Lensch"
768,Depth From a Polarisation + RGB Stereo Pair,"Dizhong Zhu,  William A. P. Smith"
769,Rethinking the Evaluation of Video Summaries,"Mayu Otani,  Yuta Nakashima,  Esa Rahtu,  Janne Heikkila"
770,What Object Should I Use? - Task Driven Object Detection,"Johann Sawatzky,  Yaser Souri,  Christian Grund,  Jurgen Gall"
771,Triangulation Learning Network: From Monocular to Stereo 3D Object Detection,"Zengyi Qin,  Jinglu Wang,  Yan Lu"
772,Connecting the Dots: Learning Representations for Active Monocular Depth Estimation,"Gernot Riegler,  Yiyi Liao,  Simon Donne,  Vladlen Koltun,  Andreas Geiger"
773,Learning Non-Volumetric Depth Fusion Using Successive Reprojections,"Simon Donne,  Andreas Geiger"
774,Stereo R-CNN Based 3D Object Detection for Autonomous Driving,"Peiliang Li,  Xiaozhi Chen,  Shaojie Shen"
775,Hybrid Scene Compression for Visual Localization,"Federico Camposeco,  Andrea Cohen,  Marc Pollefeys,  Torsten Sattler"
776,MMFace: A Multi-Metric Regression Network for Unconstrained Face Reconstruction,"Hongwei Yi,  Chen Li,  Qiong Cao,  Xiaoyong Shen,  Sheng Li,  Guoping Wang,  Yu-Wing Tai"
777,3D Motion Decomposition for RGBD Future Dynamic Scene Synthesis,"Xiaojuan Qi,  Zhengzhe Liu,  Qifeng Chen,  Jiaya Jia"
778,Single Image Depth Estimation Trained via Depth From Defocus Cues,"Shir Gur,  Lior Wolf"
779,RGBD Based Dimensional Decomposition Residual Network for 3D Semantic Scene Completion,"Jie Li,  Yu Liu,  Dong Gong,  Qinfeng Shi,  Xia Yuan,  Chunxia Zhao,  Ian Reid"
780,Neural Scene Decomposition for Multi-Person Motion Capture,"Helge Rhodin,  Victor Constantin,  Isinsu Katircioglu,  Mathieu Salzmann,  Pascal Fua"
781,Efficient Decision-Based Black-Box Adversarial Attacks on Face Recognition,"Yinpeng Dong,  Hang Su,  Baoyuan Wu,  Zhifeng Li,  Wei Liu,  Tong Zhang,  Jun Zhu"
782,FA-RPN: Floating Region Proposals for Face Detection,"Mahyar Najibi,  Bharat Singh,  Larry S. Davis"
783,Bayesian Hierarchical Dynamic Model for Human Action Recognition,"Rui Zhao,  Wanru Xu,  Hui Su,  Qiang Ji"
784,Mixed Effects Neural Networks (MeNets) With Applications to Gaze Estimation,"Yunyang Xiong,  Hyunwoo J. Kim,  Vikas Singh"
785,3D Human Pose Estimation in Video With Temporal Convolutions and Semi-Supervised Training,"Dario Pavllo,  Christoph Feichtenhofer,  David Grangier,  Michael Auli"
786,Learning to Regress 3D Face Shape and Expression From an Image Without 3D Supervision,"Soubhik Sanyal,  Timo Bolkart,  Haiwen Feng,  Michael J. Black"
787,PoseFix: Model-Agnostic General Human Pose Refinement Network,"Gyeongsik Moon,  Ju Yong Chang,  Kyoung Mu Lee"
788,RepNet: Weakly Supervised Training of an Adversarial Reprojection Network for 3D Human Pose Estimation,"Bastian Wandt,  Bodo Rosenhahn"
789,Fast and Robust Multi-Person 3D Pose Estimation From Multiple Views,"Junting Dong,  Wen Jiang,  Qixing Huang,  Hujun Bao,  Xiaowei Zhou"
790,Face-Focused Cross-Stream Network for Deception Detection in Videos,"Mingyu Ding,  An Zhao,  Zhiwu Lu,  Tao Xiang,  Ji-Rong Wen"
791,Unequal-Training for Deep Face Recognition With Long-Tailed Noisy Data,"Yaoyao Zhong,  Weihong Deng,  Mei Wang,  Jiani Hu,  Jianteng Peng,  Xunqiang Tao,  Yaohai Huang"
792,T-Net: Parametrizing Fully Convolutional Nets With a Single High-Order Tensor,"Jean Kossaifi,  Adrian Bulat,  Georgios Tzimiropoulos,  Maja Pantic"
793,Hierarchical Cross-Modal Talking Face Generation With Dynamic Pixel-Wise Loss,"Lele Chen,  Ross K. Maddox,  Zhiyao Duan,  Chenliang Xu"
794,Object-Centric Auto-Encoders and Dummy Anomalies for Abnormal Event Detection in Video,"Radu Tudor Ionescu,  Fahad Shahbaz Khan,  Mariana-Iuliana Georgescu,  Ling Shao"
795,DDLSTM: Dual-Domain LSTM for Cross-Dataset Action Recognition,"Toby Perrett,  Dima Damen"
796,The Pros and Cons: Rank-Aware Temporal Attention for Skill Determination in Long Videos,"Hazel Doughty,  Walterio Mayol-Cuevas,  Dima Damen"
797,Collaborative Spatiotemporal Feature Learning for Video Action Recognition,"Chao Li,  Qiaoyong Zhong,  Di Xie,  Shiliang Pu"
798,MARS: Motion-Augmented RGB Stream for Action Recognition,"Nieves Crasto,  Philippe Weinzaepfel,  Karteek Alahari,  Cordelia Schmid"
799,Convolutional Relational Machine for Group Activity Recognition,"Sina Mokhtarzadeh Azar,  Mina Ghadimi Atigh,  Ahmad Nickabadi,  Alexandre Alahi"
800,Video Summarization by Learning From Unpaired Data,"Mrigank Rochan,  Yang Wang"
801,Skeleton-Based Action Recognition With Directed Graph Neural Networks,"Lei Shi,  Yifan Zhang,  Jian Cheng,  Hanqing Lu"
802,PA3D: Pose-Action 3D Machine for Video Recognition,"An Yan,  Yali Wang,  Zhifeng Li,  Yu Qiao"
803,Deep Dual Relation Modeling for Egocentric Interaction Recognition,"Haoxin Li,  Yijun Cai,  Wei-Shi Zheng"
804,MOTS: Multi-Object Tracking and Segmentation,"Paul Voigtlaender,  Michael Krause,  Aljosa Osep,  Jonathon Luiten,  Berin Balachandar Gnana Sekar,  Andreas Geiger,  Bastian Leibe"
805,Siamese Cascaded Region Proposal Networks for Real-Time Visual Tracking,"Heng Fan,  Haibin Ling"
806,PointFlowNet: Learning Representations for Rigid Motion Estimation From Point Clouds,"Aseem Behl,  Despoina Paschalidou,  Simon Donne,  Andreas Geiger"
807,Listen to the Image,"Di Hu,  Dong Wang,  Xuelong Li,  Feiping Nie,  Qi Wang"
808,Image Super-Resolution by Neural Texture Transfer,"Zhifei Zhang,  Zhaowen Wang,  Zhe Lin,  Hairong Qi"
809,Conditional Adversarial Generative Flow for Controllable Image Synthesis,"Rui Liu,  Yu Liu,  Xinyu Gong,  Xiaogang Wang,  Hongsheng Li"
810,How to Make a Pizza: Learning a Compositional Layer-Based GAN Model,"Dim P. Papadopoulos,  Youssef Tamaazousti,  Ferda Ofli,  Ingmar Weber,  Antonio Torralba"
811,TransGaGa: Geometry-Aware Unsupervised Image-To-Image Translation,"Wayne Wu,  Kaidi Cao,  Cheng Li,  Chen Qian,  Chen Change Loy"
812,Depth-Attentional Features for Single-Image Rain Removal,"Xiaowei Hu,  Chi-Wing Fu,  Lei Zhu,  Pheng-Ann Heng"
813,Hyperspectral Image Reconstruction Using a Deep Spatial-Spectral Prior,"Lizhi Wang,  Chen Sun,  Ying Fu,  Min H. Kim,  Hua Huang"
814,LiFF: Light Field Features in Scale and Depth,"Donald G. Dansereau,  Bernd Girod,  Gordon Wetzstein"
815,Deep Exemplar-Based Video Colorization,"Bo Zhang,  Mingming He,  Jing Liao,  Pedro V. Sander,  Lu Yuan,  Amine Bermak,  Dong Chen"
816,On Finding Gray Pixels,"Yanlin Qian,  Joni-Kristian Kamarainen,  Jarno Nikkanen,  Jiri Matas"
817,UnOS: Unified Unsupervised Optical-Flow and Stereo-Depth Estimation by Watching Videos,"Yang Wang,  Peng Wang,  Zhenheng Yang,  Chenxu Luo,  Yi Yang,  Wei Xu"
818,Learning Transformation Synchronization,"Xiangru Huang,  Zhenxiao Liang,  Xiaowei Zhou,  Yao Xie,  Leonidas J. Guibas,  Qixing Huang"
819,D2-Net: A Trainable CNN for Joint Description and Detection of Local Features,"Mihai Dusmanu,  Ignacio Rocco,  Tomas Pajdla,  Marc Pollefeys,  Josef Sivic,  Akihiko Torii,  Torsten Sattler"
820,Recurrent Neural Networks With Intra-Frame Iterations for Video Deblurring,"Seungjun Nah,  Sanghyun Son,  Kyoung Mu Lee"
821,Learning to Extract Flawless Slow Motion From Blurry Videos,"Meiguang Jin,  Zhe Hu,  Paolo Favaro"
822,Natural and Realistic Single Image Super-Resolution With Explicit Natural Manifold Discrimination,"Jae Woong Soh,  Gu Yong Park,  Junho Jo,  Nam Ik Cho"
823,RF-Net: An End-To-End Image Matching Network Based on Receptive Field,"Xuelun Shen,  Cheng Wang,  Xin Li,  Zenglei Yu,  Jonathan Li,  Chenglu Wen,  Ming Cheng,  Zijian He"
824,Fast Single Image Reflection Suppression via Convex Optimization,"Yang Yang,  Wenye Ma,  Yin Zheng,  Jian-Feng Cai,  Weiyu Xu"
825,A Mutual Learning Method for Salient Object Detection With Intertwined Multi-Supervision,"Runmin Wu,  Mengyang Feng,  Wenlong Guan,  Dong Wang,  Huchuan Lu,  Errui Ding"
826,Enhanced Pix2pix Dehazing Network,"Yanyun Qu,  Yizi Chen,  Jingying Huang,  Yuan Xie"
827,Assessing Personally Perceived Image Quality via Image Features and Collaborative Filtering,Jari Korhonen
828,Single Image Reflection Removal Exploiting Misaligned Training Data and Network Enhancements,"Kaixuan Wei,  Jiaolong Yang,  Ying Fu,  David Wipf,  Hua Huang"
829,Exploring Context and Visual Pattern of Relationship for Scene Graph Generation,"Wenbin Wang,  Ruiping Wang,  Shiguang Shan,  Xilin Chen"
830,Learning From Synthetic Data for Crowd Counting in the Wild,"Qi Wang,  Junyu Gao,  Wei Lin,  Yuan Yuan"
831,A Local Block Coordinate Descent Algorithm for the CSC Model,"Ev Zisselman,  Jeremias Sulam,  Michael Elad"
832,Not Using the Car to See the Sidewalk -- Quantifying and Controlling the Effects of Context in Classification and Segmentation,"Rakshith Shetty,  Bernt Schiele,  Mario Fritz"
833,Discovering Fair Representations in the Data Domain,"Novi Quadrianto,  Viktoriia Sharmanska,  Oliver Thomas"
834,Actor-Critic Instance Segmentation,"Nikita Araslanov,  Constantin A. Rothkopf,  Stefan Roth"
835,Generalized Zero- and Few-Shot Learning via Aligned Variational Autoencoders,"Edgar Schonfeld,  Sayna Ebrahimi,  Samarth Sinha,  Trevor Darrell,  Zeynep Akata"
836,Semantic Projection Network for Zero- and Few-Label Semantic Segmentation,"Yongqin Xian,  Subhabrata Choudhury,  Yang He,  Bernt Schiele,  Zeynep Akata"
837,GCAN: Graph Convolutional Adversarial Network for Unsupervised Domain Adaptation,"Xinhong Ma,  Tianzhu Zhang,  Changsheng Xu"
838,Seamless Scene Segmentation,"Lorenzo Porzi,  Samuel Rota Bulo,  Aleksander Colovic,  Peter Kontschieder"
839,Unsupervised Image Matching and Object Discovery as Optimization,"Huy V. Vo,  Francis Bach,  Minsu Cho,  Kai Han,  Yann LeCun,  Patrick Perez,  Jean Ponce"
840,Wide-Area Crowd Counting via Ground-Plane Density Maps and Multi-View Fusion CNNs,"Qi Zhang,  Antoni B. Chan"
841,"Show, Control and Tell: A Framework for Generating Controllable and Grounded Captions","Marcella Cornia,  Lorenzo Baraldi,  Rita Cucchiara"
842,Towards VQA Models That Can Read,"Amanpreet Singh,  Vivek Natarajan,  Meet Shah,  Yu Jiang,  Xinlei Chen,  Dhruv Batra,  Devi Parikh,  Marcus Rohrbach"
843,Object-Aware Aggregation With Bidirectional Temporal Graph for Video Captioning,"Junchao Zhang,  Yuxin Peng"
844,Progressive Attention Memory Network for Movie Story Question Answering,"Junyeong Kim,  Minuk Ma,  Kyungsu Kim,  Sungjin Kim,  Chang D. Yoo"
845,Memory-Attended Recurrent Network for Video Captioning,"Wenjie Pei,  Jiyuan Zhang,  Xiangrong Wang,  Lei Ke,  Xiaoyong Shen,  Yu-Wing Tai"
846,Visual Query Answering by Entity-Attribute Graph Matching and Reasoning,"Peixi Xiong,  Huayi Zhan,  Xin Wang,  Baivab Sinha,  Ying Wu"
847,Look Back and Predict Forward in Image Captioning,"Yu Qin,  Jiajun Du,  Yonghua Zhang,  Hongtao Lu"
848,Explainable and Explicit Visual Reasoning Over Scene Graphs,"Jiaxin Shi,  Hanwang Zhang,  Juanzi Li"
849,Transfer Learning via Unsupervised Task Discovery for Visual Question Answering,"Hyeonwoo Noh,  Taehoon Kim,  Jonghwan Mun,  Bohyung Han"
850,Intention Oriented Image Captions With Guiding Objects,"Yue Zheng,  Yali Li,  Shengjin Wang"
851,Uncertainty Guided Multi-Scale Residual Learning-Using a Cycle Spinning CNN for Single Image De-Raining,"Rajeev Yasarla,  Vishal M. Patel"
852,Toward Realistic Image Compositing With Adversarial Learning,"Bor-Chun Chen,  Andrew Kae"
853,Cross-Classification Clustering: An Efficient Multi-Object Tracking Technique for 3-D Instance Segmentation in Connectomics,"Yaron Meirovitch,  Lu Mi,  Hayk Saribekyan,  Alexander Matveev,  David Rolnick,  Nir Shavit"
854,Deep ChArUco: Dark ChArUco Marker Pose Estimation,"Danying Hu,  Daniel DeTone,  Tomasz Malisiewicz"
855,Pseudo-LiDAR From Visual Depth Estimation: Bridging the Gap in 3D Object Detection for Autonomous Driving,"Yan Wang,  Wei-Lun Chao,  Divyansh Garg,  Bharath Hariharan,  Mark Campbell,  Kilian Q. Weinberger"
856,Rules of the Road: Predicting Driving Behavior With a Convolutional Model of Semantic Interactions,"Joey Hong,  Benjamin Sapp,  James Philbin"
857,Metric Learning for Image Registration,"Marc Niethammer,  Roland Kwitt,  Francois-Xavier Vialard"
858,LO-Net: Deep Real-Time Lidar Odometry,"Qing Li,  Shaoyang Chen,  Cheng Wang,  Xin Li,  Chenglu Wen,  Ming Cheng,  Jonathan Li"
859,TraPHic: Trajectory Prediction in Dense and Heterogeneous Traffic Using Weighted Interactions,"Rohan Chandra,  Uttaran Bhattacharya,  Aniket Bera,  Dinesh Manocha"
860,World From Blur,"Jiayan Qiu,  Xinchao Wang,  Stephen J. Maybank,  Dacheng Tao"
861,Topology Reconstruction of Tree-Like Structure in Images via Structural Similarity Measure and Dominant Set Clustering,"Jianyang Xie,  Yitian Zhao,  Yonghuai Liu,  Pan Su,  Yifan Zhao,  Jun Cheng,  Yalin Zheng,  Jiang Liu"
862,Pyramidal Person Re-IDentification via Multi-Loss Dynamic Training,"Feng Zheng,  Cheng Deng,  Xing Sun,  Xinyang Jiang,  Xiaowei Guo,  Zongqiao Yu,  Feiyue Huang,  Rongrong Ji"
863,Holistic and Comprehensive Annotation of Clinically Significant Findings on Diverse CT Images: Learning From Radiology Reports and Label Ontology,"Ke Yan,  Yifan Peng,  Veit Sandfort,  Mohammadhadi Bagheri,  Zhiyong Lu,  Ronald M. Summers"
864,Robust Histopathology Image Analysis: To Label or to Synthesize?,"Le Hou,  Ayush Agarwal,  Dimitris Samaras,  Tahsin M. Kurc,  Rajarsi R. Gupta,  Joel H. Saltz"
865,Data Augmentation Using Learned Transformations for One-Shot Medical Image Segmentation,"Amy Zhao,  Guha Balakrishnan,  Fredo Durand,  John V. Guttag,  Adrian V. Dalca"
866,Shifting More Attention to Video Salient Object Detection,"Deng-Ping Fan,  Wenguan Wang,  Ming-Ming Cheng,  Jianbing Shen"
867,Neural Task Graphs: Generalizing to Unseen Tasks From a Single Video Demonstration,"De-An Huang,  Suraj Nair,  Danfei Xu,  Yuke Zhu,  Animesh Garg,  Li Fei-Fei,  Silvio Savarese,  Juan Carlos Niebles"
868,Beyond Tracking: Selecting Memory and Refining Poses for Deep Visual Odometry,"Fei Xue,  Xin Wang,  Shunkai Li,  Qiuyuan Wang,  Junqiu Wang,  Hongbin Zha"
869,Image Generation From Layout,"Bo Zhao,  Lili Meng,  Weidong Yin,  Leonid Sigal"
870,Multimodal Explanations by Predicting Counterfactuality in Videos,"Atsushi Kanehira,  Kentaro Takemoto,  Sho Inayoshi,  Tatsuya Harada"
871,Learning to Explain With Complemental Examples,"Atsushi Kanehira,  Tatsuya Harada"
872,HAQ: Hardware-Aware Automated Quantization With Mixed Precision,"Kuan Wang,  Zhijian Liu,  Yujun Lin,  Ji Lin,  Song Han"
873,Content Authentication for Neural Imaging Pipelines: End-To-End Optimization of Photo Provenance in Complex Distribution Channels,"Pawel Korus,  Nasir Memon"
874,Inverse Procedural Modeling of Knitwear,"Elena Trunz,  Sebastian Merzbach,  Jonathan Klein,  Thomas Schulze,  Michael Weinmann,  Reinhard Klein"
875,Estimating 3D Motion and Forces of Person-Object Interactions From Monocular Video,"Zongmian Li,  Jiri Sedlar,  Justin Carpentier,  Ivan Laptev,  Nicolas Mansard,  Josef Sivic"
876,DeepMapping: Unsupervised Map Estimation From Multiple Point Clouds,"Li Ding,  Chen Feng"
877,End-To-End Interpretable Neural Motion Planner,"Wenyuan Zeng,  Wenjie Luo,  Simon Suo,  Abbas Sadat,  Bin Yang,  Sergio Casas,  Raquel Urtasun"
878,"Divergence Triangle for Joint Training of Generator Model, Energy-Based Model, and Inferential Model","Tian Han,  Erik Nijkamp,  Xiaolin Fang,  Mitch Hill,  Song-Chun Zhu,  Ying Nian Wu"
879,Image Deformation Meta-Networks for One-Shot Learning,"Zitian Chen,  Yanwei Fu,  Yu-Xiong Wang,  Lin Ma,  Wei Liu,  Martial Hebert"
880,Online High Rank Matrix Completion,"Jicong Fan,  Madeleine Udell"
881,Multispectral Imaging for Fine-Grained Recognition of Powders on Complex Backgrounds,"Tiancheng Zhi,  Bernardo R. Pires,  Martial Hebert,  Srinivasa G. Narasimhan"
882,ContactDB: Analyzing and Predicting Grasp Contact via Thermal Imaging,"Samarth Brahmbhatt,  Cusuh Ham,  Charles C. Kemp,  James Hays"
883,Robust Subspace Clustering With Independent and Piecewise Identically Distributed Noise Modeling,"Yuanman Li,  Jiantao Zhou,  Xianwei Zheng,  Jinyu Tian,  Yuan Yan Tang"
884,What Correspondences Reveal About Unknown Camera and Motion Models?,"Thomas Probst,  Ajad Chhatkuli,  Danda Pani Paudel,  Luc Van Gool"
885,Self-Calibrating Deep Photometric Stereo Networks,"Guanying Chen,  Kai Han,  Boxin Shi,  Yasuyuki Matsushita,  Kwan-Yee K. Wong"
886,Argoverse: 3D Tracking and Forecasting With Rich Maps,"Ming-Fang Chang,  John Lambert,  Patsorn Sangkloy,  Jagjeet Singh,  Slawomir Bak,  Andrew Hartnett,  De Wang,  Peter Carr,  Simon Lucey,  Deva Ramanan,  James Hays"
887,Side Window Filtering,"Hui Yin,  Yuanhao Gong,  Guoping Qiu"
888,Defense Against Adversarial Images Using Web-Scale Nearest-Neighbor Search,"Abhimanyu Dubey,  Laurens van der Maaten,  Zeki Yalniz,  Yixuan Li,  Dhruv Mahajan"
889,Incremental Object Learning From Contiguous Views,"Stefan Stojanov,  Samarth Mishra,  Ngoc Anh Thai,  Nikhil Dhanda,  Ahmad Humayun,  Chen Yu,  Linda B. Smith,  James M. Rehg"
890,IP102: A Large-Scale Benchmark Dataset for Insect Pest Recognition,"Xiaoping Wu,  Chi Zhan,  Yu-Kun Lai,  Ming-Ming Cheng,  Jufeng Yang"
891,CityFlow: A City-Scale Benchmark for Multi-Target Multi-Camera Vehicle Tracking and Re-Identification,"Zheng Tang,  Milind Naphade,  Ming-Yu Liu,  Xiaodong Yang,  Stan Birchfield,  Shuo Wang,  Ratnesh Kumar,  David Anastasiu,  Jenq-Neng Hwang"
892,Social-IQ: A Question Answering Benchmark for Artificial Social Intelligence,"Amir Zadeh,  Michael Chan,  Paul Pu Liang,  Edmund Tong,  Louis-Philippe Morency"
893,UPSNet: A Unified Panoptic Segmentation Network,"Yuwen Xiong,  Renjie Liao,  Hengshuang Zhao,  Rui Hu,  Min Bai,  Ersin Yumer,  Raquel Urtasun"
894,JSIS3D: Joint Semantic-Instance Segmentation of 3D Point Clouds With Multi-Task Pointwise Networks and Multi-Value Conditional Random Fields,"Quang-Hieu Pham,  Thanh Nguyen,  Binh-Son Hua,  Gemma Roig,  Sai-Kit Yeung"
895,Instance Segmentation by Jointly Optimizing Spatial Embeddings and Clustering Bandwidth,"Davy Neven,  Bert De Brabandere,  Marc Proesmans,  Luc Van Gool"
896,DeepCO3: Deep Instance Co-Segmentation by Co-Peak Search and Co-Saliency Detection,"Kuang-Jui Hsu,  Yen-Yu Lin,  Yung-Yu Chuang"
897,Improving Semantic Segmentation via Video Propagation and Label Relaxation,"Yi Zhu,  Karan Sapra,  Fitsum A. Reda,  Kevin J. Shih,  Shawn Newsam,  Andrew Tao,  Bryan Catanzaro"
898,Accel: A Corrective Fusion Network for Efficient Semantic Segmentation on Video,"Samvit Jain,  Xin Wang,  Joseph E. Gonzalez"
899,Shape2Motion: Joint Analysis of Motion Parts and Attributes From 3D Shapes,"Xiaogang Wang,  Bin Zhou,  Yahao Shi,  Xiaowu Chen,  Qinping Zhao,  Kai Xu"
900,Semantic Correlation Promoted Shape-Variant Context for Segmentation,"Henghui Ding,  Xudong Jiang,  Bing Shuai,  Ai Qun Liu,  Gang Wang"
